,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
6204,1,1,0,0,2,0,1,6,3,1,0
6205,4,2,6,1,2,0,1,6,3,1,0
6206,6,2,6,0,0,0,1,6,3,1,0
6207,1,2,3,0,0,0,1,6,3,1,0
6208,1,1,3,1,0,0,1,6,3,1,0
6209,7,2,3,0,2,0,1,6,3,1,0
6210,4,1,5,0,2,2,1,6,3,1,0
6211,0,1,2,1,0,0,1,6,3,1,0
6212,1,1,1,0,2,0,1,6,3,1,0
6213,4,1,5,0,2,0,1,6,3,1,1
6214,1,0,0,0,0,0,1,6,3,1,0
6215,1,1,2,0,0,0,1,6,3,1,0
6216,1,2,2,0,2,0,1,6,3,1,0
6217,1,1,2,1,0,2,1,6,3,1,0
6218,1,1,3,1,2,2,1,6,3,1,0
6219,0,1,2,0,2,0,1,6,3,1,0
6220,0,2,6,0,0,0,1,6,3,1,0
6221,6,0,3,0,0,0,1,6,3,1,0
6222,7,1,3,1,0,0,1,6,3,1,0
6223,4,1,2,0,2,0,1,6,3,1,0
6224,2,1,6,1,2,0,1,6,3,1,0
6225,1,1,1,1,2,0,1,6,3,1,0
6226,5,1,6,1,2,0,1,6,3,1,0
6227,0,2,6,0,0,0,1,6,3,1,0
6228,7,1,3,0,2,0,1,6,3,1,0
6229,7,1,3,0,2,0,1,6,3,1,0
6230,7,1,3,0,2,0,1,6,3,1,0
6231,9,2,6,0,2,0,1,6,3,1,0
6232,7,1,3,0,0,0,1,6,3,1,0
6233,7,1,3,0,2,0,1,6,3,1,0
6234,0,0,3,0,2,0,1,6,3,1,0
6235,1,1,3,1,0,0,1,6,3,1,0
6236,1,1,5,0,0,0,1,6,3,1,0
6237,11,1,0,1,2,0,1,6,3,1,0
6238,5,1,5,0,0,0,1,6,3,1,0
6239,0,1,3,0,2,0,1,6,3,1,0
6240,9,2,5,0,2,0,1,6,3,1,0
6241,0,1,7,0,0,0,1,6,3,1,0
6242,9,1,0,0,0,0,1,6,3,1,0
6243,7,1,3,1,2,0,1,6,3,1,0
6244,1,1,2,1,0,0,1,6,3,1,0
6245,0,2,6,0,2,0,1,6,3,1,0
6246,9,1,5,0,2,2,1,6,3,1,0
6247,9,2,5,0,2,0,1,6,3,1,0
6248,4,0,3,0,0,0,1,6,3,1,0
6249,1,1,2,0,0,0,1,6,3,1,0
6250,1,2,0,0,1,1,1,6,3,1,0
6251,0,1,3,0,2,0,1,6,3,1,0
6252,1,1,2,0,2,0,1,6,3,1,0
6253,1,2,3,0,0,0,1,6,3,1,0
6254,7,1,5,1,0,2,1,6,3,1,0
6255,7,2,3,0,2,2,1,6,3,1,0
6256,9,1,5,0,2,0,1,6,3,1,0
6257,1,1,1,1,0,2,1,6,3,1,0
6258,9,1,7,0,2,0,1,6,3,1,0
6259,0,0,2,0,0,0,1,6,3,1,0
6260,1,1,2,0,2,0,1,6,3,1,0
6261,0,0,6,0,2,0,1,6,3,1,0
6262,1,1,3,0,2,0,1,6,3,1,0
6263,1,1,2,0,2,0,1,6,3,1,0
6264,9,2,6,0,2,0,1,6,3,1,0
6265,5,1,5,1,0,0,1,6,3,1,0
6266,1,1,2,0,0,2,1,6,3,1,0
6267,10,2,6,0,0,2,1,6,3,1,0
6268,7,2,2,0,2,2,1,6,3,1,0
6269,2,1,6,1,0,0,1,6,3,1,0
6270,1,1,2,1,2,0,1,6,3,1,0
6271,9,1,5,1,2,0,1,6,3,1,0
6272,0,0,6,0,0,0,1,6,3,1,0
6273,1,1,5,0,0,0,1,6,3,1,0
6274,1,1,0,1,0,0,1,6,3,1,0
6275,1,1,3,1,0,0,1,6,3,1,0
6276,9,1,6,0,2,0,1,6,3,1,0
6277,10,2,0,1,2,0,1,6,3,1,0
6278,7,1,3,1,2,0,1,6,3,1,0
6279,0,1,3,0,0,2,1,6,3,1,0
6280,6,1,2,0,0,0,1,6,3,1,1
6281,9,1,5,0,0,0,1,6,3,1,0
6282,9,2,5,0,0,2,1,6,3,1,0
6283,4,0,6,0,0,0,1,6,3,1,0
6284,4,0,6,0,2,0,1,6,3,1,0
6285,0,2,3,1,2,0,1,6,3,1,0
6286,1,2,2,0,2,0,1,6,3,1,0
6287,9,2,3,0,0,0,1,6,3,1,0
6288,1,1,1,0,0,2,1,6,3,1,0
6289,0,1,7,0,2,0,1,6,3,1,0
6290,1,1,2,0,0,2,1,6,3,1,0
6291,6,1,6,0,2,0,1,6,3,1,0
6292,1,1,0,1,1,1,1,6,3,1,0
6293,5,0,0,1,2,0,1,6,3,1,0
6294,7,1,3,0,0,0,1,6,3,1,0
6295,0,1,3,0,0,0,1,6,3,1,0
6296,0,1,6,0,0,0,1,6,3,1,0
6297,4,2,2,0,2,0,1,6,3,1,0
6298,1,1,0,1,0,0,1,6,3,1,0
6299,9,1,1,0,2,0,1,6,3,1,0
6300,0,0,3,0,0,0,1,6,3,1,0
6301,9,1,5,0,0,0,1,6,3,1,0
6302,9,1,3,0,2,0,1,6,3,1,0
6303,9,1,5,1,2,0,1,6,3,1,0
6304,0,2,3,0,2,0,1,6,3,1,0
6305,4,1,1,1,2,0,1,6,3,1,0
6306,9,1,5,0,2,0,1,6,3,1,0
6307,1,1,0,1,0,0,1,6,3,1,0
6308,0,1,6,1,2,0,1,6,3,1,0
6309,0,1,2,0,0,0,1,6,3,1,0
6310,0,0,3,0,0,0,1,6,3,1,0
6311,4,1,6,0,2,0,1,6,3,1,0
6312,3,1,1,0,1,1,1,6,3,1,0
6313,2,1,6,0,2,0,1,6,3,1,0
6314,5,1,3,0,2,0,1,6,3,1,0
6315,1,1,0,0,2,0,1,6,3,1,0
6316,1,0,2,0,0,0,1,6,3,1,0
6317,0,2,6,0,0,0,1,6,3,1,0
6318,0,1,7,0,0,0,1,6,3,1,0
6319,1,1,2,0,0,0,1,6,3,1,0
6320,0,1,3,0,0,0,1,6,3,1,0
6321,0,1,6,0,2,0,1,6,3,1,0
6322,1,2,2,0,0,0,1,6,3,1,0
6323,1,2,3,0,0,2,1,6,3,1,0
6324,1,1,0,0,2,0,1,6,3,1,0
6325,2,2,3,0,2,0,1,6,3,1,0
6326,4,0,6,0,2,0,1,6,3,1,0
6327,11,1,0,1,0,0,1,6,3,1,0
6328,0,1,6,1,0,0,1,6,3,1,0
6329,0,2,6,0,2,0,1,6,3,1,0
6330,4,1,6,0,0,0,1,6,3,1,0
6331,1,1,1,0,2,0,1,6,3,1,0
6332,0,0,3,0,2,0,1,6,3,1,0
6333,1,0,0,1,0,0,1,6,3,1,0
6334,0,1,2,0,0,0,1,6,3,1,0
6335,1,1,2,1,0,0,1,6,3,1,0
6336,4,1,6,0,0,0,1,6,3,1,0
6337,6,2,2,0,2,0,1,6,3,1,0
6338,0,1,3,1,0,0,1,6,3,1,0
6339,0,1,3,1,0,0,1,6,3,1,0
6340,2,1,1,0,2,0,1,6,3,1,0
6341,9,1,5,1,2,0,1,6,3,1,0
6342,9,1,5,1,2,0,1,6,3,1,0
6343,1,2,3,0,2,0,1,6,3,1,0
6344,0,1,6,0,2,2,1,6,3,1,0
6345,0,1,3,0,2,0,1,6,3,1,0
6346,1,1,0,1,2,0,1,6,3,1,0
6347,7,2,0,0,2,0,1,6,3,1,0
6348,1,2,2,0,2,0,1,6,3,1,0
6349,9,1,5,0,2,0,1,6,3,1,0
6350,9,1,6,1,2,0,1,6,3,1,0
6351,10,2,6,0,2,0,1,6,3,1,0
6352,0,1,3,0,0,0,1,6,3,1,0
6353,1,1,7,0,0,0,1,6,3,1,0
6354,3,2,0,1,2,0,1,6,3,1,0
6355,1,1,0,1,2,0,1,6,3,1,0
6356,0,1,2,0,2,0,1,6,3,1,0
6357,7,1,6,0,2,0,1,6,3,1,0
6358,0,2,6,0,0,0,1,6,3,1,0
6359,1,1,1,0,2,0,1,6,3,1,0
6360,7,1,3,0,0,0,1,6,3,1,0
6361,0,2,3,0,0,0,1,6,3,1,0
6362,1,1,1,1,0,0,1,6,3,1,1
6363,10,0,3,0,0,0,1,6,3,1,0
6364,5,1,2,1,0,0,1,6,3,1,0
6365,9,1,2,0,2,0,1,6,3,1,0
6366,0,1,2,0,2,0,1,6,3,1,0
6367,0,1,6,0,0,0,1,6,3,1,0
6368,5,1,7,1,0,0,1,6,3,1,0
6369,9,2,6,0,2,0,1,6,3,1,0
6370,7,1,3,0,0,0,1,6,3,1,0
6371,3,1,6,0,0,0,1,6,3,1,0
6372,0,0,3,0,2,0,1,6,3,1,0
6373,7,1,3,0,0,0,1,6,3,1,0
6374,1,1,2,1,2,0,1,6,3,1,0
6375,7,2,3,1,2,0,1,6,3,1,0
6376,6,3,1,0,0,0,1,6,3,1,0
6377,4,0,6,0,2,0,1,6,3,1,0
6378,7,1,3,1,0,0,1,6,3,1,0
6379,2,2,3,0,0,0,1,6,3,1,0
6380,0,1,6,0,0,0,1,6,3,1,0
6381,0,2,5,1,2,0,1,6,3,1,0
6382,1,1,7,0,2,0,1,6,3,1,0
6383,6,1,2,1,2,0,1,6,3,1,0
6384,7,0,6,0,2,0,1,6,3,1,0
6385,9,2,6,0,1,1,1,6,3,1,0
6386,0,0,3,0,2,0,1,6,3,1,0
6387,7,1,6,0,0,0,1,6,3,1,0
6388,1,1,3,0,2,0,1,6,3,1,0
6389,1,1,2,0,0,0,1,6,3,1,0
6390,9,1,5,0,0,0,1,6,3,1,0
6391,0,2,3,0,2,0,1,6,3,1,0
6392,1,1,3,1,0,0,1,6,3,1,0
6393,2,2,2,0,0,0,1,6,3,1,0
6394,1,1,2,0,0,0,1,6,3,1,0
6395,1,1,1,1,2,0,1,6,3,1,0
6396,7,0,3,0,2,0,1,6,3,1,0
6397,1,1,2,0,2,0,1,6,3,1,0
6398,1,1,3,0,0,2,1,6,3,1,0
6399,0,2,5,0,0,0,1,6,3,1,0
6400,5,1,0,1,0,0,1,6,3,1,0
6401,5,0,0,0,0,0,1,6,3,1,0
6402,1,2,2,0,2,0,1,6,3,1,0
6403,0,1,6,0,0,2,1,6,3,1,0
6404,0,2,1,1,2,0,1,6,3,1,0
6405,4,1,6,1,2,0,1,6,3,1,0
6406,7,2,2,1,2,2,1,6,3,1,0
6407,11,1,7,1,0,0,1,6,4,1,0
6408,1,2,3,1,2,0,1,6,4,1,0
6409,5,1,5,0,2,2,1,6,4,1,0
6410,3,1,0,1,0,0,1,6,4,1,0
6411,9,1,3,0,2,0,1,6,4,1,0
6412,0,1,3,1,2,0,1,6,4,1,0
6413,0,0,6,1,2,0,1,6,4,1,0
6414,1,1,2,1,2,0,1,6,4,1,0
6415,7,2,3,1,0,0,1,6,4,1,0
6416,7,1,3,0,2,0,1,6,4,1,0
6417,7,1,3,0,0,0,1,6,4,1,0
6418,4,2,6,0,1,1,1,6,4,1,0
6419,1,1,0,1,2,0,1,6,4,1,0
6420,7,0,3,0,0,0,1,6,4,1,0
6421,1,2,0,1,1,1,1,6,4,1,0
6422,7,1,3,1,0,0,1,6,4,1,0
6423,7,0,3,0,0,0,1,6,4,1,0
6424,0,1,6,1,0,0,1,6,4,1,0
6425,4,1,6,0,2,0,1,6,4,1,0
6426,11,1,3,1,0,0,1,6,4,1,0
6427,9,2,3,0,0,0,1,6,4,1,0
6428,9,2,6,1,0,0,1,6,4,1,0
6429,0,1,3,0,0,0,1,6,4,1,0
6430,9,2,3,1,2,0,1,6,4,1,0
6431,1,2,3,0,0,0,1,6,4,1,0
6432,0,2,2,1,2,0,1,6,4,1,0
6433,0,0,6,0,2,0,1,6,4,1,1
6434,0,1,6,0,2,0,1,6,4,1,0
6435,0,1,7,0,0,0,1,6,4,1,0
6436,1,0,2,0,2,0,1,6,4,1,0
6437,0,2,3,0,2,0,1,6,4,1,0
6438,1,1,2,1,2,0,1,6,4,1,0
6439,4,0,1,0,0,0,1,6,4,1,0
6440,1,1,2,0,0,0,1,6,4,1,0
6441,1,0,2,0,0,0,1,6,4,1,0
6442,9,2,6,0,0,2,1,6,4,1,0
6443,9,1,1,0,2,0,1,6,4,1,0
6444,1,0,2,1,0,0,1,6,4,1,0
6445,1,1,2,0,2,0,1,6,4,1,0
6446,1,1,0,1,2,0,1,6,4,1,0
6447,4,2,6,0,0,0,1,6,4,1,0
6448,1,2,2,1,2,0,1,6,4,1,0
6449,3,1,3,0,0,0,1,6,4,1,0
6450,7,0,3,1,2,0,1,6,4,1,0
6451,9,2,5,1,0,0,1,6,4,1,0
6452,2,1,2,1,2,0,1,6,4,1,0
6453,1,0,0,0,2,2,1,6,4,1,0
6454,0,0,2,0,0,0,1,6,4,1,0
6455,4,0,3,0,2,0,1,6,4,1,0
6456,1,0,0,0,0,0,1,6,4,1,0
6457,0,2,3,0,2,0,1,6,4,1,0
6458,0,0,6,0,1,1,1,6,4,1,0
6459,1,2,5,1,0,0,1,6,4,1,0
6460,6,1,0,1,2,0,1,6,4,1,0
6461,7,1,3,0,0,0,1,6,4,1,0
6462,7,1,3,0,2,0,1,6,4,1,0
6463,5,1,0,0,0,0,1,6,4,1,0
6464,1,1,1,0,0,0,1,6,4,1,0
6465,5,1,6,0,2,0,1,6,4,1,0
6466,1,2,2,1,0,0,1,6,4,1,1
6467,1,2,0,0,2,0,1,6,4,1,0
6468,0,2,3,1,0,0,1,6,4,1,0
6469,2,2,0,0,0,0,1,6,4,1,0
6470,0,2,6,0,0,0,1,6,4,1,0
6471,1,2,2,0,2,0,1,6,4,1,0
6472,9,1,5,0,2,0,1,6,4,1,0
6473,0,1,3,0,0,0,1,6,4,1,0
6474,9,2,6,0,2,0,1,6,4,1,0
6475,7,1,3,0,0,0,1,6,4,1,0
6476,1,1,2,0,2,0,1,6,4,1,0
6477,1,1,1,1,2,0,1,6,4,1,0
6478,1,1,1,0,0,0,1,6,4,1,0
6479,1,1,0,1,2,2,1,6,4,1,0
6480,9,1,5,0,2,2,1,6,4,1,0
6481,1,1,2,0,2,0,1,6,4,1,0
6482,0,0,6,0,2,0,1,6,4,1,0
6483,1,1,2,0,2,0,1,6,4,1,0
6484,1,1,1,0,0,0,1,6,4,1,0
6485,7,1,2,1,2,0,1,6,4,1,0
6486,1,2,3,0,2,0,1,6,4,1,0
6487,7,1,3,0,2,0,1,6,4,1,0
6488,9,0,5,0,0,0,1,6,4,1,0
6489,9,1,2,0,0,0,1,6,4,1,0
6490,3,1,0,0,2,0,1,6,4,1,0
6491,4,1,5,0,2,2,1,6,4,1,0
6492,9,0,5,1,0,0,1,6,4,1,0
6493,4,1,5,0,0,0,1,6,4,1,0
6494,1,0,0,1,0,0,1,6,4,1,0
6495,5,1,0,1,2,2,1,6,4,1,0
6496,6,2,6,0,0,0,1,6,4,1,0
6497,0,2,6,0,2,0,1,6,4,1,0
6498,1,2,2,0,0,0,1,6,4,1,0
6499,9,1,6,0,0,0,1,6,4,1,0
6500,9,1,6,0,0,2,1,6,4,1,0
6501,6,1,6,0,2,2,1,6,4,1,0
6502,9,1,6,0,2,0,1,6,4,1,0
6503,9,2,5,0,0,0,1,6,4,1,0
6504,4,1,3,0,0,0,1,6,4,1,0
6505,0,2,3,0,0,0,1,6,4,1,0
6506,1,1,5,1,2,0,1,6,4,1,0
6507,11,1,0,0,2,0,1,6,4,1,0
6508,1,2,3,0,2,0,1,6,4,1,0
6509,1,0,2,0,2,0,1,6,4,1,0
6510,2,0,3,0,2,0,1,6,4,1,0
6511,6,2,6,1,2,0,1,6,4,1,0
6512,7,1,3,1,2,0,1,6,4,1,0
6513,9,2,5,0,0,0,1,6,4,1,0
6514,0,2,6,0,0,0,1,6,4,1,0
6515,9,1,2,0,2,0,1,6,4,1,0
6516,0,2,3,0,2,0,1,6,4,1,0
6517,0,2,3,0,0,2,1,6,4,1,0
6518,0,1,3,0,0,2,1,6,4,1,0
6519,0,0,6,0,0,0,1,6,4,1,0
6520,1,0,2,0,2,0,1,6,4,1,1
6521,1,1,0,1,0,0,1,6,4,1,0
6522,7,1,3,0,0,0,1,6,4,1,0
6523,9,2,6,0,0,0,1,6,4,1,0
6524,1,2,6,0,2,2,1,6,4,1,0
6525,1,2,6,0,0,0,1,6,4,1,0
6526,0,1,3,1,2,0,1,6,4,1,0
6527,7,1,3,1,0,0,1,6,4,1,0
6528,10,1,2,0,0,0,1,6,4,1,0
6529,0,2,6,1,2,2,1,6,4,1,0
6530,9,0,2,0,0,0,1,6,4,1,0
6531,1,1,2,0,2,2,1,6,4,1,1
6532,9,1,6,0,0,0,1,6,4,1,0
6533,0,1,2,0,2,0,1,6,4,1,0
6534,1,1,0,1,2,0,1,6,4,1,0
6535,0,0,6,0,2,0,1,6,4,1,0
6536,1,2,3,0,2,0,1,6,4,1,0
6537,0,1,3,0,0,0,1,6,4,1,0
6538,0,1,6,0,2,2,1,6,4,1,0
6539,0,1,3,0,0,2,1,6,4,1,0
6540,1,1,5,1,2,2,1,6,4,1,0
6541,1,2,3,0,2,0,1,6,4,1,0
6542,0,1,3,0,0,0,1,6,4,1,0
6543,1,0,2,0,2,0,1,6,4,1,0
6544,0,1,6,0,2,2,1,6,4,1,0
6545,7,1,3,0,2,0,1,6,4,1,0
6546,7,2,3,0,2,0,1,6,4,1,0
6547,0,0,3,0,2,0,1,6,4,1,0
6548,4,2,6,0,2,0,1,6,4,1,0
6549,6,1,5,0,2,2,1,6,4,1,0
6550,7,2,3,0,2,0,1,6,4,1,0
6551,1,1,1,1,0,0,1,6,4,1,0
6552,7,1,3,0,0,0,1,6,4,1,0
6553,7,1,2,1,2,0,1,6,4,1,0
6554,1,2,2,0,2,0,1,6,4,1,0
6555,1,1,0,0,0,0,1,6,4,1,0
6556,9,1,5,0,0,2,1,6,4,1,0
6557,1,1,2,0,2,0,1,6,4,1,0
6558,1,1,1,1,0,0,1,6,4,1,0
6559,0,1,3,1,0,0,1,6,4,1,0
6560,1,1,1,0,0,0,1,6,4,1,0
6561,6,1,5,0,2,0,1,6,4,1,0
6562,0,2,6,0,2,0,1,6,4,1,0
6563,9,2,3,0,2,0,1,6,4,1,0
6564,0,1,5,0,2,2,1,6,4,1,0
6565,0,2,3,0,2,0,1,6,4,1,0
6566,1,1,2,0,0,2,1,6,4,1,0
6567,1,1,2,0,0,0,1,6,4,1,0
6568,9,0,2,0,2,0,1,6,4,1,0
6569,7,1,3,1,0,0,1,6,4,1,0
6570,1,1,0,0,2,0,1,6,4,1,0
6571,1,2,2,0,0,0,1,6,4,1,0
6572,1,2,3,0,0,0,1,6,4,1,0
6573,9,1,0,1,0,2,1,6,4,1,0
6574,1,1,2,1,2,0,1,6,4,1,0
6575,2,2,3,0,0,2,1,6,4,1,0
6576,9,0,6,0,2,0,1,6,4,1,0
6577,1,2,2,0,0,2,1,6,4,1,0
6578,1,1,1,0,0,0,1,6,4,1,0
6579,3,1,2,1,1,1,1,6,4,1,0
6580,7,1,2,0,2,0,1,6,4,1,0
6581,7,0,2,0,2,0,1,6,4,1,0
6582,9,0,6,0,2,0,1,6,4,1,0
6583,0,2,6,0,2,0,1,6,4,1,0
6584,1,2,0,1,0,0,1,6,4,1,0
6585,0,1,6,0,2,0,1,6,4,1,1
6586,1,1,2,1,0,0,1,6,4,1,0
6587,0,1,3,0,0,0,1,6,4,1,0
6588,0,2,3,0,2,0,1,6,4,1,0
6589,1,1,1,0,2,0,1,6,4,1,0
6590,1,1,0,1,2,0,1,6,4,1,0
6591,0,2,3,0,2,0,1,6,4,1,0
6592,0,1,3,0,2,0,1,6,4,1,0
6593,0,2,6,0,2,0,1,6,4,1,0
6594,3,1,0,1,2,2,1,6,4,1,0
6595,9,2,6,0,2,0,1,6,4,1,0
6596,1,1,1,0,2,0,1,6,4,1,0
6597,0,1,1,0,0,0,1,6,4,1,0
6598,0,1,6,0,0,0,1,6,4,1,0
6599,1,2,2,0,0,0,1,6,4,1,0
6600,1,2,2,0,2,0,1,6,4,1,0
6601,9,1,6,1,0,0,1,6,4,1,0
6602,2,1,3,0,2,0,1,6,4,1,0
6603,1,1,7,0,0,0,1,6,4,1,0
6604,7,2,3,1,2,0,1,6,4,1,0
6605,7,1,0,1,2,0,1,6,4,1,1
6606,1,1,1,0,0,0,1,6,4,1,1
6607,5,1,3,0,0,0,1,6,4,1,0
6608,4,1,2,0,2,2,1,6,4,1,0
6609,2,2,6,0,2,0,1,6,4,1,0
6610,1,1,0,1,2,0,1,6,4,1,0
6611,3,1,0,1,0,0,1,6,4,1,0
6612,9,1,3,0,0,0,1,6,4,1,0
6613,4,1,6,0,2,0,1,6,4,1,0
6614,2,1,6,0,0,0,1,6,4,1,0
6615,2,1,3,0,0,0,1,6,4,1,0
6616,9,2,3,0,0,0,1,6,4,1,0
6617,1,1,1,0,0,0,1,6,4,1,0
6618,4,0,6,0,0,0,1,6,4,1,0
6619,1,1,2,0,0,0,1,6,4,1,0
6620,1,1,2,1,0,0,1,6,4,1,0
6621,9,1,6,1,0,0,1,6,4,1,0
6622,1,1,2,1,1,1,1,6,4,1,0
6623,4,2,6,0,2,0,1,6,4,1,0
6624,2,2,2,0,0,0,1,6,4,1,0
6625,5,1,5,0,0,0,1,6,4,1,0
6626,5,1,1,0,2,0,1,6,4,1,0
6627,4,1,6,0,0,0,1,6,4,1,0
6628,0,1,5,0,0,0,1,6,4,1,0
6629,10,2,3,1,0,0,1,6,4,1,1
6630,1,1,7,0,0,0,1,6,4,1,0
6631,1,1,2,0,0,0,1,6,4,1,0
6632,0,2,7,0,2,0,1,6,4,1,0
6633,3,0,0,1,2,0,1,6,4,1,0
6634,1,1,0,1,0,0,1,6,4,1,0
6635,7,1,3,1,2,0,1,6,4,1,0
6636,1,1,7,0,0,0,1,6,4,1,0
6637,1,1,1,0,2,0,1,6,4,1,0
6638,0,2,3,0,2,0,1,6,4,1,0
6639,9,2,6,1,0,0,1,6,4,1,0
6640,9,1,6,0,2,0,1,6,4,1,0
6641,5,1,0,0,0,0,1,6,4,1,0
6642,1,1,1,1,0,0,1,6,4,1,0
6643,7,1,0,0,0,0,1,6,4,1,0
6644,1,1,1,1,0,0,1,6,4,1,0
6645,5,1,0,0,0,0,1,6,4,1,0
6646,0,0,6,0,2,0,1,6,4,1,0
6647,1,2,0,1,0,2,1,6,4,1,0
6648,9,1,5,0,0,0,1,6,4,1,1
6649,1,1,2,0,2,0,1,6,4,1,0
6650,0,1,3,0,0,0,1,6,4,1,0
6651,1,1,0,1,0,0,1,6,4,1,0
6652,9,1,6,0,0,2,1,6,4,1,0
6653,9,1,3,0,0,0,1,6,4,1,0
6654,9,2,3,0,0,0,1,6,4,1,0
6655,1,1,2,0,2,0,1,6,4,1,0
6656,1,1,2,0,0,0,1,6,4,1,0
6657,7,2,2,0,0,0,1,6,4,1,0
6658,1,1,0,0,2,0,1,6,4,1,0
6659,1,1,2,0,0,0,1,6,4,1,0
6660,0,1,3,0,1,1,1,6,4,1,0
6661,0,2,3,0,2,0,1,6,4,1,0
6662,0,1,6,0,0,0,1,6,4,1,1
6663,7,1,3,1,0,0,1,6,4,1,0
6664,9,1,5,1,2,2,1,6,4,1,0
6665,10,2,0,1,2,0,1,6,4,1,0
6666,0,1,2,0,0,0,1,6,4,1,0
6667,7,1,1,1,2,0,1,6,4,1,0
6668,2,1,2,0,0,2,1,6,4,1,0
6669,4,2,6,0,0,0,1,6,4,1,0
6670,1,2,2,0,0,0,1,6,4,1,0
6671,1,1,5,0,0,0,1,6,4,1,0
6672,1,1,2,0,0,0,1,6,4,1,0
6673,0,1,2,1,0,0,1,6,4,1,0
6674,7,1,7,1,0,0,1,6,4,1,0
6675,4,0,6,1,0,2,1,6,4,1,0
6676,3,1,0,1,0,0,1,6,4,1,0
6677,7,1,3,1,0,0,1,6,4,1,0
6678,4,1,1,0,2,0,1,6,4,1,1
6679,5,1,2,1,2,0,1,6,4,1,0
6680,3,1,6,0,2,0,1,6,4,1,0
6681,0,1,2,0,2,0,1,6,4,1,0
6682,7,0,5,1,0,0,1,6,4,1,0
6683,4,1,2,1,0,0,1,6,4,1,0
6684,9,2,6,0,2,0,1,6,4,1,0
6685,0,2,3,0,0,2,1,6,4,1,0
6686,4,1,1,1,0,0,1,6,4,1,0
6687,9,1,2,0,2,0,1,6,4,1,0
6688,1,1,1,0,2,0,1,6,4,1,0
6689,7,0,5,0,2,2,1,6,4,1,0
6690,1,2,2,1,0,0,1,6,4,1,0
6691,1,1,0,0,2,0,1,6,4,1,0
6692,0,1,1,1,0,0,1,6,4,1,0
6693,5,0,5,0,0,2,1,6,4,1,0
6694,1,2,5,0,0,0,1,6,4,1,0
6695,9,1,5,1,0,0,1,6,4,1,1
6696,0,1,3,0,0,0,1,6,4,1,0
6697,5,0,2,1,0,2,1,6,4,1,0
6698,9,0,7,0,0,0,1,6,4,1,0
6699,0,1,3,0,2,0,1,6,4,1,0
6700,1,1,2,1,0,0,1,6,4,1,0
6701,9,1,5,0,0,0,1,6,4,1,0
6702,0,0,6,1,0,0,1,6,4,1,0
6703,1,1,1,1,0,0,1,6,4,1,0
6704,0,2,6,0,0,0,1,6,4,1,0
6705,1,1,0,0,0,0,1,6,4,1,0
6706,0,2,6,0,0,0,1,6,4,1,0
6707,1,0,0,0,2,2,1,6,4,1,0
6708,7,1,3,0,2,0,1,6,4,1,0
6709,10,1,0,1,2,0,1,6,4,1,0
6710,1,1,0,0,2,0,1,6,4,1,0
6711,7,1,3,0,2,0,1,6,4,1,0
6712,1,1,2,0,2,0,1,6,4,1,0
6713,7,2,3,0,0,0,1,6,4,1,0
6714,9,1,5,1,2,2,1,6,4,1,0
6715,1,1,2,1,2,0,1,6,4,1,0
6716,1,1,0,0,2,0,1,6,4,1,0
6717,1,2,0,0,1,1,1,6,4,1,0
6718,0,1,3,0,0,0,1,6,4,1,0
6719,0,2,3,0,0,0,1,6,4,1,0
6720,7,1,3,0,0,0,1,6,4,1,0
6721,1,1,2,1,2,0,1,6,4,1,0
6722,4,1,6,0,2,0,1,6,4,1,0
6723,4,2,6,0,0,2,1,6,4,1,0
6724,7,2,1,1,2,0,1,6,4,1,0
6725,1,1,0,1,0,0,1,6,4,1,0
6726,10,1,2,1,2,0,1,6,4,1,0
6727,1,1,2,1,0,0,1,6,4,1,0
6728,5,0,6,0,2,0,1,6,4,1,0
6729,0,0,6,0,0,0,1,6,4,1,0
6730,9,1,5,1,2,2,1,6,4,1,0
6731,1,0,1,0,0,0,1,6,4,1,0
6732,5,1,0,0,0,0,1,6,4,1,0
6733,7,1,7,0,2,2,1,6,4,1,0
6734,0,1,6,0,2,2,1,6,4,1,0
6735,7,2,3,1,0,0,1,6,4,1,0
6736,1,1,2,1,0,0,1,6,4,1,0
6737,1,1,2,1,2,0,1,6,4,1,0
6738,5,1,0,1,0,0,1,6,4,1,1
6739,10,2,5,0,0,0,1,6,4,1,0
6740,1,1,0,0,0,0,1,6,4,1,0
6741,0,1,3,0,0,0,1,6,4,1,0
6742,0,1,3,0,0,0,1,6,4,1,0
6743,9,1,5,1,2,0,1,6,4,1,0
6744,1,2,2,0,0,2,1,6,4,1,0
6745,1,1,3,0,0,0,1,6,4,1,0
6746,6,2,6,0,0,0,1,6,4,1,0
6747,7,1,2,1,0,0,1,6,4,1,0
6748,7,1,2,0,2,0,1,6,4,1,0
6749,7,2,3,0,0,0,1,6,4,1,0
6750,2,1,3,0,0,0,1,6,4,1,0
6751,3,1,0,0,2,0,1,6,4,1,0
6752,1,1,2,0,0,0,1,6,4,1,0
6753,1,1,2,1,0,2,1,6,4,1,0
6754,4,2,6,0,0,0,1,6,4,1,0
6755,9,2,6,0,0,0,1,6,4,1,0
6756,7,1,3,1,2,0,1,6,4,1,0
6757,7,1,2,0,2,0,1,6,4,1,0
6758,1,1,1,0,2,0,1,6,4,1,0
6759,1,0,5,0,1,1,1,6,4,1,0
6760,7,2,2,1,2,2,1,6,4,1,0
6761,0,1,6,1,0,0,1,6,4,1,0
